File Name,Time,MS,Longitude,Latitude,Height(m),"LTE PCC Serving PCI","LTE PCC Serving RSRP(dBm)","LTE PCC Serving SINR(dB)","LTE DL App Throughput(kbps)","LTE UL App Throughput(kbps)"
L900 (2).gen,2024-12-18 01:57:04.500	,MS1,,,,367,-78.75,17.25,,
L900 (2).gen,2024-12-18 01:57:05.500	,MS1,106.78105366,-6.27952980,,367,-79.97,16.94,6466.32,1305.74
L900 (2).gen,2024-12-18 01:57:06.500	,MS1,106.78103605,-6.27957684,,367,-82.71,13.71,38187.83,18531.59
L900 (2).gen,2024-12-18 01:57:07.500	,MS1,106.78102093,-6.27962121,,367,-82.36,12.33,33311.04,17557.79
L900 (2).gen,2024-12-18 01:57:08.500	,MS1,106.78100691,-6.27966009,,367,-78.61,14.88,34743.14,17339.38
L900 (2).gen,2024-12-18 01:57:09.500	,MS1,106.78099451,-6.27969771,,367,-76.10,19.21,35284.19,8119.10
L900 (2).gen,2024-12-18 01:57:10.500	,MS1,106.78098484,-6.27973062,,367,-76.77,16.08,35223.02,13157.59
L900 (2).gen,2024-12-18 01:57:11.500	,MS1,106.78097451,-6.27976463,,367,-78.85,15.44,33759.71,14329.57
L900 (2).gen,2024-12-18 01:57:12.500	,MS1,106.78096658,-6.27979076,,367,-84.34,9.56,26451.99,12206.87
L900 (2).gen,2024-12-18 01:57:13.500	,MS1,106.78096059,-6.27980886,,367,-81.43,13.54,10658.91,5737.50
L900 (2).gen,2024-12-18 01:57:14.500	,MS1,106.78095630,-6.27982006,,367,-81.71,12.13,10711.38,10441.25
L900 (2).gen,2024-12-18 01:57:15.500	,MS1,106.78095598,-6.27982090,,367,-83.50,11.83,31817.00,17121.66
L900 (2).gen,2024-12-18 01:57:16.500	,MS1,106.78095409,-6.27981935,,367,-82.77,14.42,38216.06,11468.27
L900 (2).gen,2024-12-18 01:57:17.500	,MS1,106.78095257,-6.27981708,,367,-84.67,10.62,31135.49,9164.10
L900 (2).gen,2024-12-18 01:57:18.500	,MS1,106.78095246,-6.27981691,,367,-83.03,10.88,32265.49,10368.99
L900 (2).gen,2024-12-18 01:57:19.500	,MS1,106.78095246,-6.27981691,,367,-82.28,11.94,32261.36,9870.20
L900 (2).gen,2024-12-18 01:57:20.500	,MS1,106.78095246,-6.27981691,,367,-81.34,13.21,33496.93,11040.06
L900 (2).gen,2024-12-18 01:57:21.500	,MS1,106.78095246,-6.27981691,,367,-81.07,14.12,31761.30,10170.88
L900 (2).gen,2024-12-18 01:57:22.500	,MS1,106.78095246,-6.27981691,,367,-81.92,13.38,34539.01,8412.13
L900 (2).gen,2024-12-18 01:57:23.500	,MS1,106.78095246,-6.27981691,,367,-79.90,16.73,35571.22,6836.14
L900 (2).gen,2024-12-18 01:57:24.500	,MS1,106.78095246,-6.27981691,,367,-79.44,16.46,28317.44,8211.13
L900 (2).gen,2024-12-18 01:57:25.500	,MS1,106.78095246,-6.27981691,,367,-80.42,15.58,31468.38,8210.75
L900 (2).gen,2024-12-18 01:57:26.500	,MS1,106.78095246,-6.27981691,,367,-80.11,15.58,22707.65,8022.38
L900 (2).gen,2024-12-18 01:57:27.500	,MS1,106.78094884,-6.27981931,,367,-77.48,16.67,37707.20,14286.85
L900 (2).gen,2024-12-18 01:57:28.500	,MS1,106.78094288,-6.27982899,,367,-80.38,12.40,31700.42,9566.49
L900 (2).gen,2024-12-18 01:57:29.500	,MS1,106.78093539,-6.27985196,,367,-77.71,11.69,31275.32,9920.38
L900 (2).gen,2024-12-18 01:57:30.500	,MS1,106.78093455,-6.27988449,,367,-76.06,11.00,24364.46,9030.63
L900 (2).gen,2024-12-18 01:57:31.500	,MS1,106.78094007,-6.27991758,,367,-78.90,8.00,25424.45,11341.19
L900 (2).gen,2024-12-18 01:57:32.500	,MS1,106.78094526,-6.27995327,,3,-77.65,6.08,18987.83,12619.78
L900 (2).gen,2024-12-18 01:57:33.500	,MS1,106.78095485,-6.27998408,,3,-76.03,8.71,21481.42,21274.43
L900 (2).gen,2024-12-18 01:57:34.500	,MS1,106.78096985,-6.28001889,,3,-75.08,10.04,17333.39,22825.95
L900 (2).gen,2024-12-18 01:57:35.500	,MS1,106.78098698,-6.28005563,,3,-76.22,8.81,25283.86,24357.48
L900 (2).gen,2024-12-18 01:57:36.500	,MS1,106.78100922,-6.28009906,,3,-77.00,8.98,26904.54,24472.19
L900 (2).gen,2024-12-18 01:57:37.500	,MS1,106.78103333,-6.28014263,,3,-75.00,9.77,28031.10,24587.47
L900 (2).gen,2024-12-18 01:57:38.500	,MS1,106.78105711,-6.28018568,,3,-80.25,8.12,28555.64,17912.73
L900 (2).gen,2024-12-18 01:57:39.500	,MS1,106.78108281,-6.28022693,,3,-81.24,7.38,23184.88,12219.01
L900 (2).gen,2024-12-18 01:57:40.500	,MS1,106.78111604,-6.28025944,,3,-81.73,8.67,20539.27,22678.26
L900 (2).gen,2024-12-18 01:57:41.500	,MS1,106.78115952,-6.28028754,,3,-88.71,3.67,17256.86,15459.13
L900 (2).gen,2024-12-18 01:57:42.500	,MS1,106.78121077,-6.28031350,,3,-86.49,6.27,21143.18,15770.60
L900 (2).gen,2024-12-18 01:57:43.500	,MS1,106.78126661,-6.28033495,,3,-89.11,5.69,21723.72,13406.53
L900 (2).gen,2024-12-18 01:57:44.500	,MS1,106.78133417,-6.28035836,,3,-90.01,3.52,17545.22,7726.05
L900 (2).gen,2024-12-18 01:57:45.500	,MS1,106.78139718,-6.28038242,,3,-92.65,0.00,11659.53,7373.17
L900 (2).gen,2024-12-18 01:57:46.500	,MS1,106.78146448,-6.28040546,,3,-91.33,0.25,9733.24,8770.94
L900 (2).gen,2024-12-18 01:57:47.500	,MS1,106.78153190,-6.28042560,,3,-91.24,0.27,10105.28,8623.65
L900 (2).gen,2024-12-18 01:57:48.500	,MS1,106.78159612,-6.28045001,,3,-92.06,0.67,10604.83,9593.18
L900 (2).gen,2024-12-18 01:57:49.500	,MS1,106.78166552,-6.28047734,,158,-91.52,4.08,12961.63,13315.62
L900 (2).gen,2024-12-18 01:57:50.500	,MS1,106.78172629,-6.28050367,,158,-88.10,7.60,19826.27,22958.24
L900 (2).gen,2024-12-18 01:57:51.500	,MS1,106.78179253,-6.28052954,,158,-88.69,8.27,21886.05,25208.66
L900 (2).gen,2024-12-18 01:57:52.500	,MS1,106.78185405,-6.28055446,,158,-87.05,10.29,27388.90,27691.68
L900 (2).gen,2024-12-18 01:57:53.500	,MS1,106.78191879,-6.28057944,,158,-86.10,11.42,18634.66,13870.24
L900 (2).gen,2024-12-18 01:57:54.500	,MS1,106.78198102,-6.28060188,,158,-84.76,11.54,8312.13,16874.98
L900 (2).gen,2024-12-18 01:57:55.500	,MS1,106.78204359,-6.28062429,,158,-82.12,12.92,16379.97,25632.29
L900 (2).gen,2024-12-18 01:57:56.500	,MS1,106.78210070,-6.28064326,,158,-85.24,8.98,13503.49,23832.70
L900 (2).gen,2024-12-18 01:57:57.500	,MS1,106.78214729,-6.28066030,,158,-86.04,11.10,15935.39,30764.17
L900 (2).gen,2024-12-18 01:57:58.500	,MS1,106.78219612,-6.28067904,,158,-88.25,9.81,20982.33,22957.39
L900 (2).gen,2024-12-18 01:57:59.500	,MS1,106.78225368,-6.28070053,,158,-87.22,8.67,22630.43,19585.38
L900 (2).gen,2024-12-18 01:58:00.500	,MS1,106.78231687,-6.28072306,,158,-84.89,10.71,21505.98,21324.37
L900 (2).gen,2024-12-18 01:58:01.500	,MS1,106.78238865,-6.28074776,,158,-84.23,12.60,25004.89,25893.33
L900 (2).gen,2024-12-18 01:58:02.500	,MS1,106.78245938,-6.28077176,,158,-81.18,14.60,36123.15,28666.80
L900 (2).gen,2024-12-18 01:58:03.500	,MS1,106.78253391,-6.28079540,,158,-77.43,16.87,36407.32,21568.96
L900 (2).gen,2024-12-18 01:58:04.500	,MS1,106.78261273,-6.28082026,,158,-71.59,20.25,52293.43,26508.30
L900 (2).gen,2024-12-18 01:58:05.500	,MS1,106.78269256,-6.28084511,,158,-72.01,19.62,40588.24,23769.51
L900 (2).gen,2024-12-18 01:58:06.500	,MS1,106.78276828,-6.28086822,,158,-72.03,19.58,45526.33,25715.88
L900 (2).gen,2024-12-18 01:58:07.500	,MS1,106.78284658,-6.28089346,,158,-70.47,20.19,45098.40,23856.35
L900 (2).gen,2024-12-18 01:58:08.500	,MS1,106.78291900,-6.28091804,,158,-72.11,17.83,41797.50,23298.94
L900 (2).gen,2024-12-18 01:58:09.500	,MS1,106.78298990,-6.28094195,,158,-69.62,21.31,55212.92,27365.59
L900 (2).gen,2024-12-18 01:58:10.500	,MS1,106.78306140,-6.28096617,,158,-66.23,23.48,62491.88,25113.26
L900 (2).gen,2024-12-18 01:58:11.500	,MS1,106.78312973,-6.28099033,,158,-64.18,22.17,57871.92,24432.08
L900 (2).gen,2024-12-18 01:58:12.500	,MS1,106.78319788,-6.28101442,,158,-66.25,21.08,52369.87,22403.20
L900 (2).gen,2024-12-18 01:58:13.500	,MS1,106.78327187,-6.28103909,,158,-65.64,21.29,53455.50,26158.42
L900 (2).gen,2024-12-18 01:58:14.500	,MS1,106.78334375,-6.28106312,,158,-67.40,20.42,47845.63,25137.20
L900 (2).gen,2024-12-18 01:58:15.500	,MS1,106.78342070,-6.28108696,,158,-67.10,19.42,49414.78,20724.53
L900 (2).gen,2024-12-18 01:58:16.500	,MS1,106.78349601,-6.28111210,,158,-68.33,18.46,42067.95,22684.71
L900 (2).gen,2024-12-18 01:58:17.500	,MS1,106.78356638,-6.28113583,,158,-71.67,15.60,40537.50,27119.52
L900 (2).gen,2024-12-18 01:58:18.500	,MS1,106.78363181,-6.28115866,,158,-66.80,18.25,52477.95,25461.78
L900 (2).gen,2024-12-18 01:58:19.500	,MS1,106.78369240,-6.28117994,,158,-65.73,20.62,53888.35,25258.80
L900 (2).gen,2024-12-18 01:58:20.500	,MS1,106.78374767,-6.28119832,,158,-67.67,17.65,39082.19,21796.17
L900 (2).gen,2024-12-18 01:58:21.500	,MS1,106.78380015,-6.28121568,,158,-68.49,16.69,38737.25,26693.92
L900 (2).gen,2024-12-18 01:58:22.500	,MS1,106.78384697,-6.28123179,,158,-64.03,17.21,43222.14,23476.26
L900 (2).gen,2024-12-18 01:58:23.500	,MS1,106.78388322,-6.28124454,,158,-60.54,15.63,38728.24,19850.32
L900 (2).gen,2024-12-18 01:58:24.500	,MS1,106.78391310,-6.28125387,,158,-60.19,13.46,31029.72,22660.71
L900 (2).gen,2024-12-18 01:58:25.500	,MS1,106.78393321,-6.28126189,,158,-63.12,13.52,29389.32,25939.86
L900 (2).gen,2024-12-18 01:58:26.500	,MS1,106.78395104,-6.28126623,,158,-61.99,13.52,31390.88,23768.13
L900 (2).gen,2024-12-18 01:58:27.500	,MS1,106.78397279,-6.28126499,,158,-63.18,13.08,23945.81,23848.92
L900 (2).gen,2024-12-18 01:58:28.500	,MS1,106.78399538,-6.28125432,,158,-67.46,11.38,23505.87,18382.03
L900 (2).gen,2024-12-18 01:58:29.500	,MS1,106.78401750,-6.28123117,,158,-69.77,3.00,15749.25,17025.12
L900 (2).gen,2024-12-18 01:58:30.500	,MS1,106.78403892,-6.28119262,,93,-63.51,10.21,21640.77,27676.67
L900 (2).gen,2024-12-18 01:58:31.500	,MS1,106.78405259,-6.28114103,,93,-69.23,13.06,25580.63,28136.70
L900 (2).gen,2024-12-18 01:58:32.500	,MS1,106.78406371,-6.28108467,,93,-70.32,12.92,29633.38,21294.93
L900 (2).gen,2024-12-18 01:58:33.500	,MS1,106.78407811,-6.28102564,,93,-70.21,16.23,26254.58,23196.68
L900 (2).gen,2024-12-18 01:58:34.500	,MS1,106.78409456,-6.28096079,,93,-69.44,18.00,33540.19,31079.46
L900 (2).gen,2024-12-18 01:58:35.500	,MS1,106.78411070,-6.28090300,,93,-68.12,18.48,32889.79,16754.90
L900 (2).gen,2024-12-18 01:58:36.500	,MS1,106.78412400,-6.28084593,,93,-69.88,17.62,33151.15,23457.30
L900 (2).gen,2024-12-18 01:58:37.500	,MS1,106.78413966,-6.28078679,,93,-68.04,22.23,38674.39,24441.54
L900 (2).gen,2024-12-18 01:58:38.500	,MS1,106.78415371,-6.28073149,,93,-68.91,23.46,36652.66,26856.02
L900 (2).gen,2024-12-18 01:58:39.500	,MS1,106.78416830,-6.28067305,,93,-69.44,21.96,39540.63,23296.80
L900 (2).gen,2024-12-18 01:58:40.500	,MS1,106.78418539,-6.28061355,,93,-65.94,22.79,38298.57,22414.47
L900 (2).gen,2024-12-18 01:58:41.500	,MS1,106.78420189,-6.28055812,,93,-64.22,23.98,41796.77,24056.48
L900 (2).gen,2024-12-18 01:58:42.500	,MS1,106.78421908,-6.28049937,,93,-67.18,22.06,32006.40,22203.38
L900 (2).gen,2024-12-18 01:58:43.500	,MS1,106.78423723,-6.28043825,,93,-69.20,20.15,32779.64,22412.62
L900 (2).gen,2024-12-18 01:58:44.500	,MS1,106.78425597,-6.28037827,,93,-70.80,19.06,31984.37,24218.17
L900 (2).gen,2024-12-18 01:58:45.500	,MS1,106.78427513,-6.28031643,,93,-73.14,18.33,34910.88,21916.49
L900 (2).gen,2024-12-18 01:58:46.500	,MS1,106.78429511,-6.28025248,,93,-74.06,19.25,33872.81,26123.91
L900 (2).gen,2024-12-18 01:58:47.500	,MS1,106.78431303,-6.28019311,,93,-72.91,22.83,36014.94,23433.48
L900 (2).gen,2024-12-18 01:58:48.500	,MS1,106.78433534,-6.28012507,,93,-75.82,21.29,38439.49,20748.16
L900 (2).gen,2024-12-18 01:58:49.500	,MS1,106.78435731,-6.28006044,,93,-76.91,21.35,38248.49,25389.97
L900 (2).gen,2024-12-18 01:58:50.500	,MS1,106.78437900,-6.27999632,,93,-77.36,20.02,35406.91,23008.48
L900 (2).gen,2024-12-18 01:58:51.500	,MS1,106.78440402,-6.27992942,,93,-77.84,17.54,28879.05,16974.19
L900 (2).gen,2024-12-18 01:58:52.500	,MS1,106.78442810,-6.27986793,,93,-79.90,14.15,19966.94,20094.27
L900 (2).gen,2024-12-18 01:58:53.500	,MS1,106.78445278,-6.27980357,,93,-79.00,15.00,22594.62,21544.15
L900 (2).gen,2024-12-18 01:58:54.500	,MS1,106.78447889,-6.27973600,,93,-80.70,13.40,18745.50,17235.63
L900 (2).gen,2024-12-18 01:58:55.500	,MS1,106.78450779,-6.27967180,,93,-81.24,15.46,26995.37,22628.35
L900 (2).gen,2024-12-18 01:58:56.500	,MS1,106.78453727,-6.27960332,,93,-81.96,14.54,23135.36,12224.99
L900 (2).gen,2024-12-18 01:58:57.500	,MS1,106.78456947,-6.27953732,,93,-84.10,12.33,19459.07,12518.99
L900 (2).gen,2024-12-18 01:58:58.500	,MS1,106.78460122,-6.27947106,,93,-86.06,13.31,21212.74,17437.32
L900 (2).gen,2024-12-18 01:58:59.500	,MS1,106.78462952,-6.27940875,,93,-87.95,9.90,18184.22,15506.29
L900 (2).gen,2024-12-18 01:59:00.500	,MS1,106.78466043,-6.27934284,,93,-86.31,12.19,18146.18,16187.40
L900 (2).gen,2024-12-18 01:59:01.500	,MS1,106.78469153,-6.27927838,,93,-85.31,12.21,20344.96,14754.88
L900 (2).gen,2024-12-18 01:59:02.500	,MS1,106.78472095,-6.27921771,,93,-85.50,10.71,16797.35,11392.80
L900 (2).gen,2024-12-18 01:59:03.500	,MS1,106.78475223,-6.27914926,,93,-86.69,10.23,16326.03,8955.80
L900 (2).gen,2024-12-18 01:59:04.500	,MS1,106.78478058,-6.27908599,,93,-88.50,10.54,17504.42,10595.08
L900 (2).gen,2024-12-18 01:59:05.500	,MS1,106.78481193,-6.27902445,,93,-88.77,9.63,17873.36,11936.64
L900 (2).gen,2024-12-18 01:59:06.500	,MS1,106.78484688,-6.27895926,,93,-89.36,7.31,16112.17,12584.46
L900 (2).gen,2024-12-18 01:59:07.500	,MS1,106.78487966,-6.27890002,,93,-88.82,7.29,12311.09,10510.17
L900 (2).gen,2024-12-18 01:59:08.500	,MS1,106.78491449,-6.27883776,,93,-90.57,5.83,8887.88,7859.52
L900 (2).gen,2024-12-18 01:59:09.500	,MS1,106.78494840,-6.27877737,,93,-91.08,4.12,10326.92,11767.14
L900 (2).gen,2024-12-18 01:59:10.500	,MS1,106.78498608,-6.27870772,,93,-90.30,2.65,10501.93,10728.21
L900 (2).gen,2024-12-18 01:59:11.500	,MS1,106.78502189,-6.27864437,,93,-91.06,2.44,10948.35,10136.67
L900 (2).gen,2024-12-18 01:59:12.500	,MS1,106.78505634,-6.27858112,,93,-91.97,2.60,8092.26,6485.18
L900 (2).gen,2024-12-18 01:59:13.500	,MS1,106.78509265,-6.27851769,,93,-94.00,2.54,7242.17,8071.76
L900 (2).gen,2024-12-18 01:59:14.500	,MS1,106.78513526,-6.27845138,,93,-93.17,1.85,6832.03,11075.93
L900 (2).gen,2024-12-18 01:59:15.500	,MS1,106.78517617,-6.27838773,,93,-94.50,0.96,9619.94,7317.27
L900 (2).gen,2024-12-18 01:59:16.500	,MS1,106.78521901,-6.27832455,,93,-93.33,2.87,10943.68,5741.46
L900 (2).gen,2024-12-18 01:59:17.500	,MS1,106.78526877,-6.27825986,,93,-95.88,-1.73,8507.30,7013.34
L900 (2).gen,2024-12-18 01:59:18.500	,MS1,106.78531579,-6.27819918,,93,-94.01,-0.19,7510.51,4110.62
L900 (2).gen,2024-12-18 01:59:19.500	,MS1,106.78536392,-6.27813866,,24,-93.17,1.02,8634.75,8075.68
L900 (2).gen,2024-12-18 01:59:20.500	,MS1,106.78540840,-6.27808536,,24,-89.06,5.17,10924.26,8651.74
L900 (2).gen,2024-12-18 01:59:21.500	,MS1,106.78545329,-6.27802775,,24,-89.63,4.73,9673.85,9265.97
L900 (2).gen,2024-12-18 01:59:22.500	,MS1,106.78549689,-6.27796894,,24,-90.73,5.06,3768.58,6394.43
L900 (2).gen,2024-12-18 01:59:23.500	,MS1,106.78553677,-6.27791189,,24,-92.78,4.02,10222.77,16117.45
L900 (2).gen,2024-12-18 01:59:24.500	,MS1,106.78557840,-6.27785847,,24,-93.17,2.81,6639.65,5425.81
L900 (2).gen,2024-12-18 01:59:25.500	,MS1,106.78562565,-6.27780158,,24,-92.88,3.02,8123.14,9934.32
L900 (2).gen,2024-12-18 01:59:26.500	,MS1,106.78566866,-6.27775524,,24,-94.48,3.46,9301.22,10377.89
L900 (2).gen,2024-12-18 01:59:27.500	,MS1,106.78571906,-6.27770098,,24,-93.18,4.21,11093.96,11915.70
L900 (2).gen,2024-12-18 01:59:28.500	,MS1,106.78576621,-6.27764586,,24,-92.31,4.65,9757.58,7910.34
L900 (2).gen,2024-12-18 01:59:29.500	,MS1,106.78580910,-6.27758844,,24,-91.63,7.52,10089.99,13508.53
L900 (2).gen,2024-12-18 01:59:30.500	,MS1,106.78585727,-6.27752749,,24,-91.64,9.23,13396.79,16115.51
L900 (2).gen,2024-12-18 01:59:31.500	,MS1,106.78590594,-6.27746645,,24,-91.65,9.15,17921.41,16681.02
L900 (2).gen,2024-12-18 01:59:32.500	,MS1,106.78595253,-6.27741036,,24,-90.36,10.62,14648.95,11125.69
L900 (2).gen,2024-12-18 01:59:33.500	,MS1,106.78600114,-6.27735441,,24,-89.11,12.31,22716.00,22220.97
L900 (2).gen,2024-12-18 01:59:34.500	,MS1,106.78604898,-6.27729878,,24,-88.88,11.83,16551.13,16103.02
L900 (2).gen,2024-12-18 01:59:35.500	,MS1,106.78609291,-6.27724531,,24,-83.14,15.96,30239.58,28036.76
L900 (2).gen,2024-12-18 01:59:36.500	,MS1,106.78613580,-6.27719204,,24,-80.92,15.67,22993.18,14315.46
L900 (2).gen,2024-12-18 01:59:37.500	,MS1,106.78617390,-6.27714463,,24,-81.33,14.83,30546.93,26138.37
L900 (2).gen,2024-12-18 01:59:38.500	,MS1,106.78620888,-6.27710164,,24,-85.83,11.87,19051.61,17448.21
L900 (2).gen,2024-12-18 01:59:39.500	,MS1,106.78624221,-6.27705870,,24,-85.01,12.79,27204.70,24200.54
L900 (2).gen,2024-12-18 01:59:40.500	,MS1,106.78627063,-6.27702360,,24,-84.97,12.31,19093.92,16992.74
L900 (2).gen,2024-12-18 01:59:41.500	,MS1,106.78629650,-6.27698844,,24,-87.66,9.54,20706.75,21720.80
L900 (2).gen,2024-12-18 01:59:42.500	,MS1,106.78631250,-6.27695465,,24,-88.01,8.92,15797.65,14810.47
L900 (2).gen,2024-12-18 01:59:43.500	,MS1,106.78631715,-6.27692201,,24,-90.36,5.29,15564.27,17403.18
L900 (2).gen,2024-12-18 01:59:44.500	,MS1,106.78630961,-6.27688897,,24,-91.71,5.65,11456.70,10535.27
L900 (2).gen,2024-12-18 01:59:45.500	,MS1,106.78628691,-6.27686049,,24,-91.56,4.96,13735.44,19631.47
L900 (2).gen,2024-12-18 01:59:46.500	,MS1,106.78624500,-6.27683709,,24,-92.49,4.81,12107.49,14742.49
L900 (2).gen,2024-12-18 01:59:47.500	,MS1,106.78619722,-6.27681335,,24,-94.00,4.65,11562.06,17391.98
L900 (2).gen,2024-12-18 01:59:48.500	,MS1,106.78613723,-6.27678578,,24,-95.00,4.15,10587.33,8979.39
L900 (2).gen,2024-12-18 01:59:49.500	,MS1,106.78608040,-6.27675855,,24,-93.99,5.33,10935.19,13539.06
L900 (2).gen,2024-12-18 01:59:50.500	,MS1,106.78602464,-6.27673068,,24,-94.54,3.35,10577.01,11904.90
L900 (2).gen,2024-12-18 01:59:51.500	,MS1,106.78596645,-6.27669856,,24,-91.96,4.50,11754.09,14055.62
L900 (2).gen,2024-12-18 01:59:52.500	,MS1,106.78591150,-6.27666455,,24,-91.24,3.71,8921.19,12370.35
L900 (2).gen,2024-12-18 01:59:53.500	,MS1,106.78585231,-6.27663000,,24,-92.38,1.73,7197.02,12050.78
L900 (2).gen,2024-12-18 01:59:54.500	,MS1,106.78579471,-6.27659662,,24,-95.35,1.10,8337.63,15444.26
L900 (2).gen,2024-12-18 01:59:55.500	,MS1,106.78573770,-6.27656368,,24,-96.62,3.08,8895.55,12449.82
L900 (2).gen,2024-12-18 01:59:56.500	,MS1,106.78568179,-6.27652991,,24,-98.21,3.46,9315.55,11856.06
L900 (2).gen,2024-12-18 01:59:57.500	,MS1,106.78562980,-6.27649768,,24,-100.34,2.42,9888.61,8396.12
L900 (2).gen,2024-12-18 01:59:58.500	,MS1,106.78557359,-6.27646214,,24,-100.59,2.31,10381.59,7134.53
L900 (2).gen,2024-12-18 01:59:59.500	,MS1,106.78551525,-6.27642629,,24,-101.36,0.31,8015.49,6475.21
L900 (2).gen,2024-12-18 02:00:00.500	,MS1,106.78545912,-6.27638770,,24,-102.34,-1.00,6680.45,6598.66
L900 (2).gen,2024-12-18 02:00:01.500	,MS1,106.78541180,-6.27635113,,24,-101.72,-1.48,4157.76,4145.49
L900 (2).gen,2024-12-18 02:00:02.500	,MS1,106.78535450,-6.27630523,,24,-100.42,-1.94,2821.77,5114.02
L900 (2).gen,2024-12-18 02:00:03.500	,MS1,106.78530547,-6.27626249,,24,-100.33,-2.33,3288.85,6816.32
L900 (2).gen,2024-12-18 02:00:04.500	,MS1,106.78525396,-6.27621739,,24,-102.09,-3.69,2733.67,5259.65
L900 (2).gen,2024-12-18 02:00:05.500	,MS1,106.78520256,-6.27616893,,24,-101.58,-4.06,2505.28,5979.97
L900 (2).gen,2024-12-18 02:00:06.500	,MS1,106.78515102,-6.27612302,,25,-98.31,-2.31,3538.75,10097.06
L900 (2).gen,2024-12-18 02:00:07.500	,MS1,106.78510170,-6.27608065,,25,-93.23,1.40,7983.81,14980.45
L900 (2).gen,2024-12-18 02:00:08.500	,MS1,106.78505824,-6.27604450,,503,-88.11,7.29,12101.21,10642.43
L900 (2).gen,2024-12-18 02:00:09.500	,MS1,106.78500355,-6.27599693,,503,-89.94,7.52,14606.85,5232.67
L900 (2).gen,2024-12-18 02:00:10.500	,MS1,106.78495188,-6.27594938,,503,-92.86,4.69,11565.52,5441.53
L900 (2).gen,2024-12-18 02:00:11.500	,MS1,106.78490318,-6.27590472,,503,-93.47,3.79,11360.22,7156.80
L900 (2).gen,2024-12-18 02:00:12.500	,MS1,106.78485412,-6.27585844,,503,-96.30,1.67,7326.30,6353.26
L900 (2).gen,2024-12-18 02:00:13.500	,MS1,106.78480026,-6.27580739,,503,-94.68,2.54,3267.81,5227.72
L900 (2).gen,2024-12-18 02:00:14.500	,MS1,106.78475143,-6.27576134,,25,-93.91,0.00,5465.56,9632.17
L900 (2).gen,2024-12-18 02:00:15.500	,MS1,106.78469603,-6.27570797,,503,-92.50,3.94,7945.57,13134.21
L900 (2).gen,2024-12-18 02:00:16.500	,MS1,106.78464689,-6.27565767,,503,-92.08,4.65,12511.53,9333.26
