File Name,Time,MS,Longitude,Latitude,Height(m),"LTE PCC Serving PCI","LTE PCC Serving RSRP(dBm)","LTE PCC Serving SINR(dB)","LTE DL App Throughput(kbps)","LTE UL App Throughput(kbps)"
L900 (1).gen,2024-12-18 02:29:10.500	,MS1,106.78096219,-6.27656348,,368,-100.84,2.96,17416.91,12378.29
L900 (1).gen,2024-12-18 02:29:11.500	,MS1,106.78098413,-6.27650232,,368,-102.77,1.10,13230.96,10575.02
L900 (1).gen,2024-12-18 02:29:12.500	,MS1,106.78100640,-6.27643768,,368,-102.52,3.00,12785.89,11916.03
L900 (1).gen,2024-12-18 02:29:13.500	,MS1,106.78102833,-6.27636828,,368,-102.52,2.08,15616.22,12460.32
L900 (1).gen,2024-12-18 02:29:14.500	,MS1,106.78104874,-6.27630023,,368,-102.06,0.90,15501.08,10923.89
L900 (1).gen,2024-12-18 02:29:15.500	,MS1,106.78106693,-6.27623263,,368,-99.88,4.25,20176.63,13861.06
L900 (1).gen,2024-12-18 02:29:16.500	,MS1,106.78108266,-6.27616422,,368,-98.12,5.62,18840.80,13657.92
L900 (1).gen,2024-12-18 02:29:17.500	,MS1,106.78109521,-6.27610503,,368,-98.71,7.04,19618.59,16802.63
L900 (1).gen,2024-12-18 02:29:18.500	,MS1,106.78110923,-6.27604591,,368,-100.41,8.54,24375.38,13106.11
L900 (1).gen,2024-12-18 02:29:19.500	,MS1,106.78112252,-6.27598683,,368,-99.81,9.40,21346.52,10254.88
L900 (1).gen,2024-12-18 02:29:20.500	,MS1,106.78113450,-6.27592984,,368,-99.38,6.94,19382.83,14560.25
L900 (1).gen,2024-12-18 02:29:21.500	,MS1,106.78114602,-6.27587763,,368,-98.04,7.15,16424.03,12811.78
L900 (1).gen,2024-12-18 02:29:22.500	,MS1,106.78115806,-6.27582898,,368,-98.19,4.75,15283.28,19003.21
L900 (1).gen,2024-12-18 02:29:23.500	,MS1,106.78116811,-6.27579075,,368,-96.56,5.04,19240.49,20307.96
L900 (1).gen,2024-12-18 02:29:24.500	,MS1,106.78117768,-6.27575809,,368,-97.87,3.15,20140.12,14689.85
L900 (1).gen,2024-12-18 02:29:25.500	,MS1,106.78118245,-6.27572840,,368,-97.24,2.21,18207.49,11107.21
L900 (1).gen,2024-12-18 02:29:26.500	,MS1,106.78117576,-6.27569704,,368,-98.06,1.92,16167.43,12647.46
L900 (1).gen,2024-12-18 02:29:27.500	,MS1,106.78115642,-6.27567372,,368,-97.30,4.65,21142.88,26258.84
L900 (1).gen,2024-12-18 02:29:28.500	,MS1,106.78112322,-6.27565303,,368,-98.01,3.52,20672.94,14616.73
L900 (1).gen,2024-12-18 02:29:29.500	,MS1,106.78108034,-6.27564074,,368,-99.78,3.83,19563.53,13245.80
L900 (1).gen,2024-12-18 02:29:30.500	,MS1,106.78103162,-6.27563192,,368,-103.52,0.81,13895.38,8911.98
L900 (1).gen,2024-12-18 02:29:31.500	,MS1,106.78097608,-6.27562646,,368,-106.00,-1.46,9509.69,4833.38
L900 (1).gen,2024-12-18 02:29:32.500	,MS1,106.78091212,-6.27561912,,503,-106.26,-2.00,5123.27,2200.47
L900 (1).gen,2024-12-18 02:29:33.500	,MS1,106.78085385,-6.27560811,,3,-103.57,-0.62,4561.29,4355.20
L900 (1).gen,2024-12-18 02:29:34.500	,MS1,106.78080281,-6.27559538,,3,-101.74,0.27,11894.14,3698.95
L900 (1).gen,2024-12-18 02:29:35.500	,MS1,106.78076339,-6.27558478,,3,-99.42,2.25,13780.40,1388.90
L900 (1).gen,2024-12-18 02:29:36.500	,MS1,106.78072858,-6.27557944,,3,-98.93,3.17,16563.94,1623.66
L900 (1).gen,2024-12-18 02:29:37.500	,MS1,106.78069705,-6.27557298,,3,-99.58,0.50,14060.40,3051.50
L900 (1).gen,2024-12-18 02:29:38.500	,MS1,106.78065885,-6.27556303,,3,-101.84,0.25,9029.49,4294.39
L900 (1).gen,2024-12-18 02:29:39.500	,MS1,106.78061765,-6.27555296,,19,-99.34,4.77,9942.38,2239.17
L900 (1).gen,2024-12-18 02:29:40.500	,MS1,106.78056520,-6.27553786,,19,-100.91,-0.04,11087.82,5753.70
L900 (1).gen,2024-12-18 02:29:41.500	,MS1,106.78051204,-6.27552206,,19,-96.88,2.27,11940.60,4931.76
L900 (1).gen,2024-12-18 02:29:42.500	,MS1,106.78045403,-6.27550166,,19,-99.03,0.15,8657.97,3731.44
L900 (1).gen,2024-12-18 02:29:43.500	,MS1,106.78040253,-6.27548567,,19,-97.98,-0.60,7393.51,3125.08
L900 (1).gen,2024-12-18 02:29:44.500	,MS1,106.78035892,-6.27547322,,19,-98.56,0.65,10214.49,6418.61
L900 (1).gen,2024-12-18 02:29:45.500	,MS1,106.78032137,-6.27546628,,19,-98.23,1.12,8588.62,4236.49
L900 (1).gen,2024-12-18 02:29:46.500	,MS1,106.78028564,-6.27545794,,19,-98.97,-2.35,5921.22,2437.54
L900 (1).gen,2024-12-18 02:29:47.500	,MS1,106.78025694,-6.27545013,,23,-96.91,-0.12,4211.17,2742.99
L900 (1).gen,2024-12-18 02:29:48.500	,MS1,106.78021173,-6.27543763,,23,-101.68,-2.48,4201.16,6192.47
L900 (1).gen,2024-12-18 02:29:49.500	,MS1,106.78017029,-6.27542682,,354,-102.17,-1.54,7805.66,7219.52
L900 (1).gen,2024-12-18 02:29:50.500	,MS1,106.78013322,-6.27541604,,354,-103.29,-1.17,13017.10,5023.94
L900 (1).gen,2024-12-18 02:29:51.500	,MS1,106.78008730,-6.27540572,,368,-103.48,-0.98,10770.57,5835.69
L900 (1).gen,2024-12-18 02:29:52.500	,MS1,106.78003536,-6.27539552,,368,-103.32,-1.42,9305.80,5150.01
L900 (1).gen,2024-12-18 02:29:53.500	,MS1,106.77998086,-6.27538311,,368,-100.65,1.50,12957.83,7362.46
L900 (1).gen,2024-12-18 02:29:54.500	,MS1,106.77992694,-6.27536810,,368,-97.84,3.27,16569.25,13174.14
L900 (1).gen,2024-12-18 02:29:55.500	,MS1,106.77987837,-6.27535424,,368,-96.17,4.52,17258.52,12458.55
L900 (1).gen,2024-12-18 02:29:56.500	,MS1,106.77983789,-6.27534333,,368,-94.82,3.60,19591.51,19317.59
L900 (1).gen,2024-12-18 02:29:57.500	,MS1,106.77980030,-6.27533333,,368,-95.33,2.63,18591.62,17247.42
L900 (1).gen,2024-12-18 02:29:58.500	,MS1,106.77976116,-6.27532431,,368,-95.78,-3.32,14088.41,14161.29
L900 (1).gen,2024-12-18 02:29:59.500	,MS1,106.77972388,-6.27531515,,3,-98.44,-1.11,5121.58,6880.87
L900 (1).gen,2024-12-18 02:30:00.500	,MS1,106.77967685,-6.27529913,,19,-98.78,1.21,8146.45,4863.94
L900 (1).gen,2024-12-18 02:30:01.500	,MS1,106.77964179,-6.27528461,,368,-100.50,-0.94,9211.42,3014.61
L900 (1).gen,2024-12-18 02:30:02.500	,MS1,106.77961201,-6.27527129,,19,-94.89,6.33,9062.15,7405.38
L900 (1).gen,2024-12-18 02:30:03.500	,MS1,106.77957060,-6.27525571,,19,-101.17,-0.02,7069.89,2999.70
L900 (1).gen,2024-12-18 02:30:04.500	,MS1,106.77953430,-6.27524412,,23,-101.04,-1.37,5688.34,3860.38
L900 (1).gen,2024-12-18 02:30:05.500	,MS1,106.77947014,-6.27522095,,354,-104.73,-2.83,6138.45,2997.95
L900 (1).gen,2024-12-18 02:30:06.500	,MS1,106.77941909,-6.27520332,,19,-101.29,1.75,9976.26,3631.58
L900 (1).gen,2024-12-18 02:30:07.500	,MS1,106.77937113,-6.27518803,,19,-99.91,3.42,11768.95,5121.67
L900 (1).gen,2024-12-18 02:30:08.500	,MS1,106.77931204,-6.27517131,,19,-101.43,3.60,10964.26,4852.51
L900 (1).gen,2024-12-18 02:30:09.500	,MS1,106.77925168,-6.27515517,,19,-104.51,2.15,8878.85,4092.12
L900 (1).gen,2024-12-18 02:30:10.500	,MS1,106.77919803,-6.27514306,,19,-104.01,4.17,11384.33,3635.60
L900 (1).gen,2024-12-18 02:30:11.500	,MS1,106.77914397,-6.27513179,,19,-103.44,4.96,16160.77,2048.41
L900 (1).gen,2024-12-18 02:30:12.500	,MS1,106.77909506,-6.27512239,,19,-102.86,4.29,12490.33,1842.38
L900 (1).gen,2024-12-18 02:30:13.500	,MS1,106.77905283,-6.27511556,,19,-100.33,7.77,16932.74,4661.97
L900 (1).gen,2024-12-18 02:30:14.500	,MS1,106.77901566,-6.27510915,,19,-101.08,4.67,12951.23,1949.25
L900 (1).gen,2024-12-18 02:30:15.500	,MS1,106.77898953,-6.27510483,,19,-98.21,7.25,13672.22,4971.30
L900 (1).gen,2024-12-18 02:30:16.500	,MS1,106.77896610,-6.27510308,,19,-99.49,6.15,19434.93,4085.95
L900 (1).gen,2024-12-18 02:30:17.500	,MS1,106.77894618,-6.27510285,,19,-101.09,4.29,14726.52,2746.41
L900 (1).gen,2024-12-18 02:30:18.500	,MS1,106.77892612,-6.27510496,,23,-101.43,1.60,10009.63,1306.94
L900 (1).gen,2024-12-18 02:30:19.500	,MS1,106.77890440,-6.27511230,,23,-104.21,-0.88,6971.24,1291.45
L900 (1).gen,2024-12-18 02:30:20.500	,MS1,106.77888526,-6.27513269,,368,-103.53,0.75,11081.36,2562.63
L900 (1).gen,2024-12-18 02:30:21.500	,MS1,106.77886485,-6.27516228,,368,-107.06,-4.00,6068.04,1268.65
L900 (1).gen,2024-12-18 02:30:22.500	,MS1,106.77883802,-6.27520169,,19,-105.01,0.33,9738.21,5787.13
L900 (1).gen,2024-12-18 02:30:23.500	,MS1,106.77881405,-6.27524331,,19,-101.44,4.48,14259.88,8211.47
L900 (1).gen,2024-12-18 02:30:24.500	,MS1,106.77878981,-6.27528726,,19,-95.23,8.62,12806.03,4287.50
L900 (1).gen,2024-12-18 02:30:25.500	,MS1,106.77876499,-6.27533232,,19,-96.31,5.15,16363.86,6376.47
L900 (1).gen,2024-12-18 02:30:26.500	,MS1,106.77874315,-6.27537277,,19,-97.22,3.21,13217.21,3827.85
L900 (1).gen,2024-12-18 02:30:27.500	,MS1,106.77872532,-6.27540745,,19,-98.10,2.12,11269.77,1880.06
L900 (1).gen,2024-12-18 02:30:28.500	,MS1,106.77871165,-6.27543625,,19,-96.86,2.62,11314.13,3147.47
L900 (1).gen,2024-12-18 02:30:29.500	,MS1,106.77869719,-6.27546110,,19,-97.54,2.42,13938.03,2815.39
L900 (1).gen,2024-12-18 02:30:30.500	,MS1,106.77868383,-6.27548294,,19,-97.85,4.54,13118.86,8659.28
L900 (1).gen,2024-12-18 02:30:31.500	,MS1,106.77866815,-6.27551006,,19,-99.40,4.25,12428.80,2799.20
L900 (1).gen,2024-12-18 02:30:32.500	,MS1,106.77865006,-6.27553962,,19,-102.61,2.73,10518.26,2162.57
L900 (1).gen,2024-12-18 02:30:33.500	,MS1,106.77862565,-6.27557639,,19,-101.32,3.02,10282.23,1727.94
L900 (1).gen,2024-12-18 02:30:34.500	,MS1,106.77860080,-6.27561431,,19,-101.24,0.98,13488.58,3722.25
L900 (1).gen,2024-12-18 02:30:35.500	,MS1,106.77856799,-6.27565647,,19,-101.69,-0.25,11124.49,3491.61
L900 (1).gen,2024-12-18 02:30:36.500	,MS1,106.77854084,-6.27569547,,157,-100.57,5.50,17690.58,5875.92
L900 (1).gen,2024-12-18 02:30:37.500	,MS1,106.77851490,-6.27573915,,157,-100.71,6.21,20120.19,7265.74
L900 (1).gen,2024-12-18 02:30:38.500	,MS1,106.77848888,-6.27578022,,157,-101.39,4.88,17482.65,7611.72
L900 (1).gen,2024-12-18 02:30:39.500	,MS1,106.77846259,-6.27581911,,157,-100.41,5.13,17685.72,7597.55
L900 (1).gen,2024-12-18 02:30:40.500	,MS1,106.77843795,-6.27585673,,157,-98.60,8.21,21552.73,10256.06
L900 (1).gen,2024-12-18 02:30:41.500	,MS1,106.77842316,-6.27588736,,157,-96.88,9.33,23513.30,12499.05
L900 (1).gen,2024-12-18 02:30:42.500	,MS1,106.77841996,-6.27591258,,157,-96.88,9.31,23384.19,16529.90
L900 (1).gen,2024-12-18 02:30:43.500	,MS1,106.77842587,-6.27593611,,157,-99.20,7.29,20640.78,12874.11
L900 (1).gen,2024-12-18 02:30:44.500	,MS1,106.77843804,-6.27595745,,157,-98.10,8.46,21011.86,12701.38
L900 (1).gen,2024-12-18 02:30:45.500	,MS1,106.77845619,-6.27597993,,157,-103.06,5.21,17494.47,9145.31
L900 (1).gen,2024-12-18 02:30:46.500	,MS1,106.77848381,-6.27600179,,157,-103.98,3.90,16195.69,7553.44
L900 (1).gen,2024-12-18 02:30:47.500	,MS1,106.77851267,-6.27602675,,157,-102.71,4.75,17318.78,4301.56
L900 (1).gen,2024-12-18 02:30:48.500	,MS1,106.77854291,-6.27605328,,157,-102.90,2.90,16967.07,4306.54
L900 (1).gen,2024-12-18 02:30:49.500	,MS1,106.77857287,-6.27608433,,157,-103.11,2.75,7098.25,3983.77
L900 (1).gen,2024-12-18 02:30:50.500	,MS1,106.77860366,-6.27612175,,157,-102.77,2.17,5423.79,5948.21
L900 (1).gen,2024-12-18 02:30:51.500	,MS1,106.77863267,-6.27615777,,157,-102.54,-0.04,5213.53,2333.66
L900 (1).gen,2024-12-18 02:30:52.500	,MS1,106.77865955,-6.27619757,,19,-101.72,-3.02,3081.33,2337.13
L900 (1).gen,2024-12-18 02:30:53.500	,MS1,106.77868228,-6.27623880,,19,-98.55,0.46,5625.73,3332.74
L900 (1).gen,2024-12-18 02:30:54.500	,MS1,106.77870240,-6.27628583,,19,-96.84,0.23,4571.89,2267.47
L900 (1).gen,2024-12-18 02:30:55.500	,MS1,106.77872012,-6.27633395,,19,-97.23,0.10,5933.04,8300.72
L900 (1).gen,2024-12-18 02:30:56.500	,MS1,106.77873387,-6.27638039,,19,-97.85,-0.73,8468.21,2645.25
L900 (1).gen,2024-12-18 02:30:57.500	,MS1,106.77874357,-6.27641842,,19,-96.07,1.12,10548.62,7060.23
L900 (1).gen,2024-12-18 02:30:58.500	,MS1,106.77875307,-6.27645099,,19,-97.03,2.38,10109.92,3902.69
L900 (1).gen,2024-12-18 02:30:59.500	,MS1,106.77876034,-6.27648160,,19,-98.08,2.17,12095.59,4093.69
L900 (1).gen,2024-12-18 02:31:00.500	,MS1,106.77877095,-6.27651018,,19,-99.40,1.35,11512.92,2851.66
L900 (1).gen,2024-12-18 02:31:01.500	,MS1,106.77877993,-6.27653278,,3,-99.14,1.27,9736.20,3319.05
L900 (1).gen,2024-12-18 02:31:02.500	,MS1,106.77879638,-6.27657522,,3,-99.61,0.44,12633.10,4167.58
L900 (1).gen,2024-12-18 02:31:03.500	,MS1,106.77881226,-6.27660873,,3,-97.45,3.48,14695.38,4312.37
L900 (1).gen,2024-12-18 02:31:04.500	,MS1,106.77882740,-6.27664017,,3,-98.88,2.94,14584.02,4313.60
L900 (1).gen,2024-12-18 02:31:05.500	,MS1,106.77884043,-6.27667145,,3,-99.36,4.21,14927.20,4350.94
L900 (1).gen,2024-12-18 02:31:06.500	,MS1,106.77885291,-6.27671204,,3,-103.88,1.17,11603.73,2508.24
L900 (1).gen,2024-12-18 02:31:07.500	,MS1,106.77885747,-6.27675793,,3,-105.30,-0.08,10415.94,1529.35
L900 (1).gen,2024-12-18 02:31:08.500	,MS1,106.77886258,-6.27680132,,3,-106.78,-2.40,7263.07,1211.41
L900 (1).gen,2024-12-18 02:31:09.500	,MS1,106.77886971,-6.27684283,,368,-101.83,2.19,14555.33,4882.26
L900 (1).gen,2024-12-18 02:31:10.500	,MS1,106.77887570,-6.27687809,,368,-102.19,3.77,15043.35,6409.94
L900 (1).gen,2024-12-18 02:31:11.500	,MS1,106.77888629,-6.27691441,,368,-95.93,9.44,24754.90,13108.73
L900 (1).gen,2024-12-18 02:31:12.500	,MS1,106.77889883,-6.27694742,,368,-92.31,12.19,36731.21,19006.74
L900 (1).gen,2024-12-18 02:31:13.500	,MS1,106.77892257,-6.27697671,,368,-93.52,11.48,37337.23,19180.20
L900 (1).gen,2024-12-18 02:31:14.500	,MS1,106.77894846,-6.27699559,,368,-96.60,10.50,42266.88,22538.22
L900 (1).gen,2024-12-18 02:31:15.500	,MS1,106.77897572,-6.27700867,,368,-94.31,14.40,44284.98,24684.46
L900 (1).gen,2024-12-18 02:31:16.500	,MS1,106.77900325,-6.27701602,,368,-85.71,17.02,51001.91,27764.96
L900 (1).gen,2024-12-18 02:31:17.500	,MS1,106.77903443,-6.27702558,,368,-84.64,17.54,46162.04,33684.50
L900 (1).gen,2024-12-18 02:31:18.500	,MS1,106.77906750,-6.27703524,,368,-88.17,14.27,52935.75,26738.17
L900 (1).gen,2024-12-18 02:31:19.500	,MS1,106.77910113,-6.27704418,,368,-91.21,12.06,46463.65,20647.34
L900 (1).gen,2024-12-18 02:31:20.500	,MS1,106.77913453,-6.27705092,,368,-88.24,13.65,35636.01,21371.22
L900 (1).gen,2024-12-18 02:31:21.500	,MS1,106.77916232,-6.27705515,,368,-91.87,9.54,29673.88,21804.08
L900 (1).gen,2024-12-18 02:31:22.500	,MS1,106.77918641,-6.27705924,,368,-87.96,12.31,34636.36,29551.63
L900 (1).gen,2024-12-18 02:31:23.500	,MS1,106.77920602,-6.27706641,,368,-76.83,21.02,45694.88,23207.43
L900 (1).gen,2024-12-18 02:31:24.500	,MS1,106.77922089,-6.27707731,,368,-82.22,13.50,37913.02,24112.13
L900 (1).gen,2024-12-18 02:31:25.500	,MS1,106.77923321,-6.27709436,,368,-86.82,8.29,16852.55,20652.52
L900 (1).gen,2024-12-18 02:31:26.500	,MS1,106.77924181,-6.27711715,,368,-90.65,6.69,17944.43,22488.10
L900 (1).gen,2024-12-18 02:31:27.500	,MS1,106.77924479,-6.27714244,,368,-92.01,6.54,21591.34,27128.79
L900 (1).gen,2024-12-18 02:31:28.500	,MS1,106.77924119,-6.27717610,,368,-90.64,5.17,16829.05,13731.12
L900 (1).gen,2024-12-18 02:31:29.500	,MS1,106.77923028,-6.27721238,,3,-84.65,12.08,9230.45,9674.92
L900 (1).gen,2024-12-18 02:31:30.500	,MS1,106.77921651,-6.27725490,,3,-88.00,9.79,9380.32,7443.52
L900 (1).gen,2024-12-18 02:31:31.500	,MS1,106.77920355,-6.27729270,,3,-80.55,15.52,32680.44,15399.18
L900 (1).gen,2024-12-18 02:31:32.500	,MS1,106.77918811,-6.27733590,,3,-79.92,15.02,39436.86,12711.37
L900 (1).gen,2024-12-18 02:31:33.500	,MS1,106.77917123,-6.27738284,,3,-85.67,4.08,18169.55,9567.54
L900 (1).gen,2024-12-18 02:31:34.500	,MS1,106.77914862,-6.27743052,,3,-83.47,10.12,22250.00,19539.68
L900 (1).gen,2024-12-18 02:31:35.500	,MS1,106.77912809,-6.27747944,,3,-86.55,9.04,25347.97,16278.72
L900 (1).gen,2024-12-18 02:31:36.500	,MS1,106.77911550,-6.27752149,,3,-77.90,17.12,45007.15,17630.59
L900 (1).gen,2024-12-18 02:31:37.500	,MS1,106.77910901,-6.27755041,,3,-81.12,12.44,27785.47,15670.56
L900 (1).gen,2024-12-18 02:31:38.500	,MS1,106.77910515,-6.27756991,,3,-80.99,12.60,36530.32,12754.18
L900 (1).gen,2024-12-18 02:31:39.500	,MS1,106.77909920,-6.27758361,,3,-80.59,13.33,38328.74,13740.41
L900 (1).gen,2024-12-18 02:31:40.500	,MS1,106.77908911,-6.27759355,,3,-78.15,13.19,30856.74,14964.72
L900 (1).gen,2024-12-18 02:31:41.500	,MS1,106.77907328,-6.27760265,,3,-78.19,12.15,29022.52,16815.04
L900 (1).gen,2024-12-18 02:31:42.500	,MS1,106.77904732,-6.27760298,,3,-73.81,15.23,38759.97,22877.97
L900 (1).gen,2024-12-18 02:31:43.500	,MS1,106.77901418,-6.27759737,,3,-78.38,12.44,29364.70,17942.41
L900 (1).gen,2024-12-18 02:31:44.500	,MS1,106.77897025,-6.27758381,,3,-78.70,11.81,27767.27,16651.38
L900 (1).gen,2024-12-18 02:31:45.500	,MS1,106.77893027,-6.27756584,,3,-77.28,12.73,26935.01,19219.70
L900 (1).gen,2024-12-18 02:31:46.500	,MS1,106.77888876,-6.27755107,,3,-81.76,10.02,24830.90,19545.54
L900 (1).gen,2024-12-18 02:31:47.500	,MS1,106.77884264,-6.27754380,,3,-82.39,8.98,22671.37,16711.58
L900 (1).gen,2024-12-18 02:31:48.500	,MS1,106.77879913,-6.27754555,,3,-84.74,7.98,22566.73,16321.50
L900 (1).gen,2024-12-18 02:31:49.500	,MS1,106.77875258,-6.27755580,,3,-84.09,9.52,25515.62,11740.64
L900 (1).gen,2024-12-18 02:31:50.500	,MS1,106.77870959,-6.27757475,,3,-85.93,8.06,24200.94,12511.96
L900 (1).gen,2024-12-18 02:31:51.500	,MS1,106.77867089,-6.27759969,,3,-84.26,8.58,23548.54,12116.82
L900 (1).gen,2024-12-18 02:31:52.500	,MS1,106.77864060,-6.27762552,,3,-84.65,8.52,24028.79,14978.97
L900 (1).gen,2024-12-18 02:31:53.500	,MS1,106.77861538,-6.27765916,,3,-83.96,8.19,21170.51,14048.83
L900 (1).gen,2024-12-18 02:31:54.500	,MS1,106.77859994,-6.27769464,,3,-85.02,7.23,22978.92,10569.97
L900 (1).gen,2024-12-18 02:31:55.500	,MS1,106.77859453,-6.27773789,,3,-85.97,6.81,20633.22,10173.68
L900 (1).gen,2024-12-18 02:31:56.500	,MS1,106.77859913,-6.27778085,,3,-85.40,3.40,14869.43,9014.47
L900 (1).gen,2024-12-18 02:31:57.500	,MS1,106.77861078,-6.27781643,,368,-85.52,5.06,12449.44,13986.86
L900 (1).gen,2024-12-18 02:31:58.500	,MS1,106.77863159,-6.27785442,,368,-83.45,5.85,16739.99,17673.84
L900 (1).gen,2024-12-18 02:31:59.500	,MS1,106.77866171,-6.27789517,,368,-87.27,3.65,11506.65,14185.14
L900 (1).gen,2024-12-18 02:32:00.500	,MS1,106.77869040,-6.27793060,,3,-83.06,11.08,23679.94,20439.46
L900 (1).gen,2024-12-18 02:32:01.500	,MS1,106.77871915,-6.27796880,,3,-80.96,12.33,23474.29,14579.44
L900 (1).gen,2024-12-18 02:32:02.500	,MS1,106.77874707,-6.27799945,,3,-82.23,12.50,31849.90,16918.45
L900 (1).gen,2024-12-18 02:32:03.500	,MS1,106.77877762,-6.27802726,,3,-81.49,12.60,31302.15,15103.13
L900 (1).gen,2024-12-18 02:32:04.500	,MS1,106.77880782,-6.27805639,,3,-83.80,10.38,26825.53,12253.25
L900 (1).gen,2024-12-18 02:32:05.500	,MS1,106.77882891,-6.27808707,,3,-82.62,11.81,22347.85,14263.10
L900 (1).gen,2024-12-18 02:32:06.500	,MS1,106.77883939,-6.27811841,,3,-82.76,13.77,35758.50,15838.70
L900 (1).gen,2024-12-18 02:32:07.500	,MS1,106.77883898,-6.27815487,,3,-84.35,14.77,36762.57,13919.26
L900 (1).gen,2024-12-18 02:32:08.500	,MS1,106.77882632,-6.27818845,,3,-83.44,15.27,35054.57,9298.03
L900 (1).gen,2024-12-18 02:32:09.500	,MS1,106.77880682,-6.27821732,,3,-85.27,15.90,36316.52,13707.92
L900 (1).gen,2024-12-18 02:32:10.500	,MS1,106.77878465,-6.27824306,,3,-85.34,16.17,37728.58,14693.86
L900 (1).gen,2024-12-18 02:32:11.500	,MS1,106.77876571,-6.27826749,,3,-83.02,16.71,36558.45,13063.42
L900 (1).gen,2024-12-18 02:32:12.500	,MS1,106.77874392,-6.27829281,,3,-81.83,16.54,37428.73,13745.66
L900 (1).gen,2024-12-18 02:32:13.500	,MS1,106.77871928,-6.27831991,,3,-82.39,15.31,32691.19,16574.44
L900 (1).gen,2024-12-18 02:32:14.500	,MS1,106.77869392,-6.27834988,,3,-84.18,16.38,31294.99,12683.01
L900 (1).gen,2024-12-18 02:32:15.500	,MS1,106.77866765,-6.27838578,,3,-83.05,15.71,30880.42,16720.45
L900 (1).gen,2024-12-18 02:32:16.500	,MS1,106.77863849,-6.27842604,,3,-82.38,15.56,31941.12,18626.05
L900 (1).gen,2024-12-18 02:32:17.500	,MS1,106.77861173,-6.27846738,,3,-80.04,17.71,36260.41,21075.59
L900 (1).gen,2024-12-18 02:32:18.500	,MS1,106.77859087,-6.27849865,,3,-81.33,17.90,33834.30,19947.20
L900 (1).gen,2024-12-18 02:32:19.500	,MS1,106.77857647,-6.27852309,,3,-80.38,15.31,30755.38,22969.68
L900 (1).gen,2024-12-18 02:32:20.500	,MS1,106.77856503,-6.27854419,,3,-78.91,16.08,31846.65,24469.39
L900 (1).gen,2024-12-18 02:32:21.500	,MS1,106.77855339,-6.27856741,,3,-76.60,18.02,34159.12,20703.80
L900 (1).gen,2024-12-18 02:32:22.500	,MS1,106.77854025,-6.27859533,,3,-70.55,19.35,46064.02,25559.12
L900 (1).gen,2024-12-18 02:32:23.500	,MS1,106.77852765,-6.27862726,,3,-76.76,16.06,35922.09,24507.20
L900 (1).gen,2024-12-18 02:32:24.500	,MS1,106.77850960,-6.27866229,,3,-79.12,15.79,30477.27,24207.95
L900 (1).gen,2024-12-18 02:32:25.500	,MS1,106.77848673,-6.27870096,,3,-79.41,15.50,,
L900 (1).gen,2024-12-18 02:32:26.500	,MS1,106.77846680,-6.27873710,,3,-75.88,16.67,,
